,Year,Month,Day,'TEMPERATURE_x, AIR AVERAGE (deg f)','TEMPERATURE_y, AIR MINIMUM (deg f)','TEMPERATURE, AIR MAXIMUM (deg f)',Rain
2172,2013,12,15,0,71,0,65,0,76,0.36
2173,2013,12,16,0,76,0,70,0,82,0.36
2174,2013,12,17,0,74,0,64,0,79,0.36
2175,2013,12,18,0,60,0,48,0,73,0.36
2176,2013,12,19,0,46,0,44,0,49,0.36
2177,2013,12,20,0,50,0,45,0,59,0.36
2178,2013,12,21,0,50,0,46,0,58,0.36
2179,2013,12,22,0,58,0,48,0,68,0.36
2180,2013,12,23,0,65,0,60,0,69,0.36
2181,2013,12,24,0,69,0,64,0,77,0.36
2182,2013,12,25,0,67,0,63,0,71,0.36
2183,2013,12,26,0,68,0,63,0,72,0.36
2184,2013,12,27,0,71,0,64,0,79,0.36
2185,2013,12,28,0,64,0,58,0,71,0.36
2186,2013,12,29,0,64,0,61,0,68,0.36
2187,2013,12,30,0,65,0,59,0,74,0.36
2188,2013,12,31,0,62,0,56,0,70,0.36
2189,2014,1,1,0,66,0,55,0,72,0.04
2190,2014,1,2,0,70,0,65,0,79,0.04
2191,2014,1,3,0,65,0,59,0,72,0.04
2192,2014,1,4,0,61,0,56,0,69,0.04
2193,2014,1,5,0,65,0,62,0,70,0.04
2194,2014,1,6,0,66,0,61,0,78,0.04
2195,2014,1,7,0,62,0,56,0,67,0.04
2196,2014,1,8,0,57,0,50,0,66,0.04
2197,2014,1,9,0,52,0,47,0,59,0.04
2198,2014,1,10,0,62,0,55,0,68,0.04
2199,2014,1,11,0,63,0,56,0,71,0.04
2200,2014,1,12,0,60,0,53,0,67,0.04
2201,2014,1,13,0,66,0,61,0,72,0.04
2202,2014,1,14,0,70,0,65,0,75,0.04
2203,2014,1,15,0,72,0,68,0,77,0.04
2204,2014,1,16,0,72,0,68,0,77,0.04
2205,2014,1,17,0,73,0,69,0,83,0.04
2206,2014,1,18,0,72,0,67,0,80,0.04
2207,2014,1,19,0,70,0,66,0,78,0.04
2208,2014,1,20,0,70,0,63,0,82,0.04
2209,2014,1,21,0,71,0,69,0,77,0.04
2210,2014,1,22,0,67,0,58,0,76,0.04
2211,2014,1,23,0,63,0,58,0,70,0.04
2212,2014,1,24,0,65,0,60,0,68,0.04
2213,2014,1,25,0,64,0,58,0,75,0.04
2214,2014,1,26,0,58,0,53,0,64,0.04
2215,2014,1,27,0,58,0,52,0,68,0.04
2216,2014,1,28,0,62,0,54,0,68,0.04
2217,2014,1,29,0,66,0,58,0,75,0.04
2218,2014,1,30,0,51,0,46,0,58,0.04
2219,2014,1,31,0,50,0,46,0,55,0.04
2220,2014,2,1,0,51,0,46,0,58,0.45
2221,2014,2,2,0,50,0,45,0,58,0.45
2222,2014,2,3,0,48,0,42,0,59,0.45
2223,2014,2,4,0,50,0,46,0,56,0.45
2224,2014,2,5,0,50,0,45,0,60,0.45
2225,2014,2,6,0,49,0,47,0,52,0.45
2226,2014,2,7,0,50,0,48,0,58,0.45
2227,2014,2,8,0,53,0,48,0,64,0.45
2228,2014,2,9,0,53,0,48,0,62,0.45
2229,2014,2,10,0,56,0,49,0,68,0.45
2230,2014,2,11,0,66,0,60,0,73,0.45
2231,2014,2,12,0,71,0,65,0,78,0.45
2232,2014,2,13,0,72,0,67,0,81,0.45
2233,2014,2,14,0,73,0,67,0,81,0.45
2234,2014,2,15,0,73,0,66,0,80,0.45
2235,2014,2,16,0,66,0,61,0,75,0.45
2236,2014,2,17,0,59,0,48,0,70,0.45
2237,2014,2,18,0,54,0,46,0,67,0.45
2238,2014,2,19,0,54,0,47,0,66,0.45
2239,2014,2,20,0,69,0,52,0,81,0.45
2240,2014,2,21,0,68,0,60,0,75,0.45
2241,2014,2,22,0,64,0,59,0,73,0.45
2242,2014,2,23,0,62,0,53,0,73,0.45
2243,2014,2,24,0,60,0,49,0,73,0.45
2244,2014,2,25,0,55,0,46,0,68,0.45
2245,2014,2,26,0,54,0,50,0,62,0.45
2246,2014,2,27,0,57,0,51,0,67,0.45
2247,2014,2,28,0,53,0,48,0,57,0.45
2248,2014,3,1,0,51,0,48,0,55,1.03
2249,2014,3,2,0,51,0,48,0,55,1.03
2250,2014,3,3,0,56,0,48,0,65,1.03
2251,2014,3,4,0,54,0,48,0,65,1.03
2252,2014,3,5,0,64,0,54,0,73,1.03
2253,2014,3,6,0,59,0,53,0,68,1.03
2254,2014,3,7,0,62,0,52,0,70,1.03
2255,2014,3,8,0,70,0,64,0,77,1.03
2256,2014,3,9,0,71,0,65,0,82,1.03
2257,2014,3,10,0,68,0,61,0,78,1.03
2258,2014,3,11,0,65,0,60,0,71,1.03
2259,2014,3,12,0,61,0,51,0,71,1.03
2260,2014,3,13,0,56,0,49,0,66,1.03
2261,2014,3,14,0,59,0,50,0,72,1.03
2262,2014,3,15,0,70,0,56,0,82,1.03
2263,2014,3,16,0,77,0,70,0,88,1.03
2264,2014,3,17,0,63,0,51,0,72,1.03
2265,2014,3,18,0,59,0,50,0,74,1.03
2266,2014,3,19,0,66,0,59,0,74,1.03
2267,2014,3,20,0,61,0,52,0,73,1.03
2268,2014,3,21,0,54,0,48,0,65,1.03
2269,2014,3,22,0,54,0,49,0,62,1.03
2270,2014,3,23,0,56,0,50,0,67,1.03
2271,2014,3,24,0,55,0,50,0,64,1.03
2272,2014,3,25,0,53,0,50,0,58,1.03
2273,2014,3,26,0,52,0,49,0,58,1.03
2274,2014,3,27,0,53,0,47,0,60,1.03
2275,2014,3,28,0,57,0,48,0,68,1.03
2276,2014,3,29,0,62,0,51,0,73,1.03
2277,2014,3,30,0,57,0,50,0,68,1.03
2278,2014,3,31,0,53,0,47,0,63,1.03
2279,2014,4,1,0,50,0,46,0,59,0.62
2280,2014,4,2,0,48,0,43,0,57,0.62
2281,2014,4,3,0,53,0,45,0,65,0.62
2282,2014,4,4,0,52,0,46,0,60,0.62
2283,2014,4,5,0,54,0,46,0,63,0.62
2284,2014,4,6,0,67,0,53,0,79,0.62
2285,2014,4,7,0,75,0,65,0,84,0.62
2286,2014,4,8,0,79,0,72,0,90,0.62
2287,2014,4,9,0,77,0,71,0,90,0.62
2288,2014,4,10,0,74,0,68,0,82,0.62
2289,2014,4,11,0,66,0,50,0,79,0.62
2290,2014,4,12,0,54,0,48,0,65,0.62
2291,2014,4,13,0,54,0,49,0,65,0.62
2292,2014,4,14,0,67,0,48,0,81,0.62
2293,2014,4,15,0,68,0,57,0,76,0.62
2294,2014,4,16,0,58,0,48,0,73,0.62
2295,2014,4,17,0,56,0,50,0,68,0.62
2296,2014,4,18,0,57,0,53,0,64,0.62
2297,2014,4,19,0,61,0,51,0,72,0.62
2298,2014,4,20,0,65,0,53,0,76,0.62
2299,2014,4,21,0,66,0,54,0,79,0.62
2300,2014,4,22,0,57,0,52,0,68,0.62
2301,2014,4,23,0,59,0,49,0,69,0.62
2302,2014,4,24,0,63,0,55,0,75,0.62
2303,2014,4,25,0,56,0,47,0,68,0.62
2304,2014,4,26,0,52,0,45,0,62,0.62
2305,2014,4,27,0,55,0,47,0,66,0.62
2306,2014,4,28,0,66,0,50,0,81,0.62
2307,2014,4,29,0,76,0,70,0,82,0.62
2308,2014,4,30,0,76,0,69,0,80,0.62
2309,2014,7,1,0,67,0,59,0,81,0.04
2310,2014,7,2,0,69,0,59,0,81,0.04
2311,2014,7,3,0,75,0,62,0,89,0.04
2312,2014,7,4,0,76,0,67,0,88,0.04
2313,2014,7,5,0,79,0,69,0,90,0.04
2314,2014,7,6,0,79,0,71,0,90,0.04
2315,2014,7,7,0,76,0,64,0,89,0.04
2316,2014,7,8,0,72,0,62,0,85,0.04
2317,2014,7,9,0,70,0,61,0,84,0.04
2318,2014,7,10,0,70,0,60,0,83,0.04
2319,2014,7,11,0,69,0,59,0,82,0.04
2320,2014,7,12,0,70,0,61,0,80,0.04
2321,2014,7,13,0,73,0,63,0,83,0.04
2322,2014,7,14,0,68,0,61,0,83,0.04
2323,2014,7,15,0,68,0,62,0,80,0.04
2324,2014,7,16,0,67,0,60,0,80,0.04
2325,2014,7,17,0,66,0,59,0,77,0.04
2326,2014,7,18,0,66,0,58,0,79,0.04
2327,2014,7,19,0,65,0,59,0,74,0.04
2328,2014,7,20,0,67,0,60,0,78,0.04
2329,2014,7,21,0,68,0,59,0,81,0.04
2330,2014,7,22,0,75,0,63,0,86,0.04
2331,2014,7,23,0,80,0,74,0,89,0.04
2332,2014,7,24,0,83,0,71,0,94,0.04
2333,2014,7,25,0,75,0,62,0,89,0.04
2334,2014,7,26,0,75,0,67,0,86,0.04
2335,2014,7,27,0,77,0,68,0,91,0.04
2336,2014,7,28,0,77,0,65,0,90,0.04
2337,2014,7,29,0,78,0,72,0,87,0.04
2338,2014,7,30,0,79,0,71,0,88,0.04
2339,2014,7,31,0,77,0,66,0,89,0.04
2340,2014,8,1,0,75,0,62,0,87,0.03
2341,2014,8,2,0,76,0,67,0,90,0.03
2342,2014,8,3,0,75,0,67,0,86,0.03
2343,2014,8,4,0,75,0,67,0,86,0.03
2344,2014,8,5,0,72,0,59,0,84,0.03
2345,2014,8,6,0,66,0,55,0,78,0.03
2346,2014,8,7,0,66,0,56,0,79,0.03
2347,2014,8,8,0,68,0,59,0,80,0.03
2348,2014,8,9,0,68,0,60,0,83,0.03
2349,2014,8,10,0,74,0,61,0,87,0.03
2350,2014,8,11,0,74,0,64,0,86,0.03
2351,2014,8,12,0,71,0,64,0,85,0.03
2352,2014,8,13,0,69,0,60,0,84,0.03
2353,2014,8,14,0,75,0,61,0,87,0.03
2354,2014,8,15,0,80,0,72,0,92,0.03
2355,2014,8,16,0,81,0,74,0,91,0.03
2356,2014,8,17,0,80,0,70,0,91,0.03
2357,2014,8,18,0,73,0,61,0,87,0.03
2358,2014,8,19,0,67,0,60,0,79,0.03
2359,2014,8,20,0,68,0,59,0,82,0.03
2360,2014,8,21,0,70,0,60,0,83,0.03
2361,2014,8,22,0,70,0,61,0,83,0.03
2362,2014,8,23,0,70,0,60,0,82,0.03
2363,2014,8,24,0,68,0,57,0,83,0.03
2364,2014,8,25,0,70,0,61,0,83,0.03
2365,2014,8,26,0,75,0,64,0,87,0.03
2366,2014,8,27,0,81,0,73,0,91,0.03
2367,2014,8,28,0,83,0,73,0,93,0.03
2368,2014,8,29,0,78,0,70,0,88,0.03
2369,2014,8,30,0,78,0,66,0,90,0.03
2370,2014,8,31,0,75,0,63,0,87,0.03
2371,2014,11,1,0,54,0,51,0,60,0.5
2372,2014,11,2,0,56,0,50,0,65,0.5
2373,2014,11,3,0,62,0,54,0,71,0.5
2374,2014,11,4,0,69,0,61,0,76,0.5
2375,2014,11,5,0,75,0,68,0,82,0.5
2376,2014,11,6,0,79,0,74,0,90,0.5
2377,2014,11,7,0,78,0,72,0,88,0.5
2378,2014,11,8,0,79,0,73,0,86,0.5
2379,2014,11,9,0,69,0,53,0,79,0.5
2380,2014,11,10,0,58,0,51,0,70,0.5
2381,2014,11,11,0,58,0,55,0,63,0.5
2382,2014,11,12,0,58,0,53,0,66,0.5
2383,2014,11,13,0,58,0,53,0,68,0.5
2384,2014,11,14,0,59,0,55,0,71,0.5
2385,2014,11,15,0,59,0,54,0,69,0.5
2386,2014,11,16,0,59,0,54,0,65,0.5
2387,2014,11,17,0,64,0,59,0,70,0.5
2388,2014,11,18,0,66,0,58,0,78,0.5
2389,2014,11,19,0,62,0,56,0,70,0.5
2390,2014,11,20,0,57,0,53,0,65,0.5
2391,2014,11,21,0,59,0,52,0,69,0.5
2392,2014,11,22,0,60,0,55,0,70,0.5
2393,2014,11,23,0,63,0,53,0,71,0.5
2394,2014,11,24,0,66,0,61,0,71,0.5
2395,2014,11,25,0,70,0,63,0,80,0.5
2396,2014,11,26,0,77,0,70,0,85,0.5
2397,2014,11,27,0,78,0,73,0,86,0.5
2398,2014,11,28,0,73,0,67,0,81,0.5
2399,2014,11,29,0,62,0,52,0,74,0.5
2400,2014,11,30,0,57,0,55,0,60,0.5
2401,2014,12,1,0,61,0,55,0,66,4.38
2402,2014,12,2,0,57,0,52,0,65,4.38
2403,2014,12,3,0,59,0,57,0,62,4.38
2404,2014,12,4,0,59,0,54,0,66,4.38
2405,2014,12,5,0,59,0,56,0,63,4.38
2406,2014,12,6,0,61,0,55,0,68,4.38
2407,2014,12,7,0,66,0,62,0,73,4.38
2408,2014,12,8,0,68,0,63,0,78,4.38
2409,2014,12,9,0,66,0,57,0,76,4.38
2410,2014,12,10,0,62,0,55,0,69,4.38
2411,2014,12,11,0,57,0,54,0,63,4.38
2412,2014,12,12,0,51,0,49,0,55,4.38
2413,2014,12,13,0,52,0,49,0,59,4.38
2414,2014,12,14,0,53,0,49,0,61,4.38
2415,2014,12,15,0,54,0,51,0,60,4.38
2416,2014,12,16,0,52,0,50,0,56,4.38
2417,2014,12,17,0,52,0,47,0,58,4.38
2418,2014,12,18,0,53,0,49,0,59,4.38
2419,2014,12,19,0,54,0,50,0,62,4.38
2420,2014,12,20,0,53,0,50,0,57,4.38
2421,2014,12,21,0,57,0,51,0,64,4.38
2422,2014,12,22,0,66,0,58,0,73,4.38
2423,2014,12,23,0,71,0,65,0,76,4.38
2424,2014,12,24,0,63,0,53,0,71,4.38
2425,2014,12,25,0,54,0,49,0,61,4.38
2426,2014,12,26,0,49,0,46,0,53,4.38
2427,2014,12,27,0,49,0,45,0,56,4.38
2428,2014,12,28,0,50,0,46,0,59,4.38
2429,2014,12,29,0,50,0,45,0,58,4.38
2430,2014,12,30,0,44,0,35,0,49,4.38
2431,2014,12,31,0,42,0,37,0,47,4.38
2432,2015,1,1,0,47,0,42,0,54,1.17
2433,2015,1,2,0,47,0,43,0,57,1.17
2434,2015,1,3,0,50,0,44,0,59,1.17
2435,2015,1,4,0,59,0,51,0,66,1.17
2436,2015,1,5,0,69,0,63,0,73,1.17
2437,2015,1,6,0,73,0,68,0,79,1.17
2438,2015,1,7,0,71,0,65,0,79,1.17
2439,2015,1,8,0,63,0,60,0,69,1.17
2440,2015,1,9,0,59,0,55,0,66,1.17
2441,2015,1,10,0,57,0,53,0,60,1.17
2442,2015,1,11,0,54,0,52,0,56,1.17
2443,2015,1,12,0,55,0,50,0,59,1.17
2444,2015,1,13,0,57,0,50,0,63,1.17
2445,2015,1,14,0,60,0,55,0,65,1.17
2446,2015,1,15,0,63,0,58,0,69,1.17
2447,2015,1,16,0,65,0,61,0,70,1.17
2448,2015,1,17,0,66,0,59,0,73,1.17
2449,2015,1,18,0,64,0,59,0,71,1.17
2450,2015,1,19,0,63,0,59,0,68,1.17
2451,2015,1,20,0,56,0,50,0,62,1.17
2452,2015,1,21,0,59,0,48,0,68,1.17
2453,2015,1,22,0,63,0,59,0,69,1.17
2454,2015,1,23,0,64,0,59,0,69,1.17
2455,2015,1,24,0,66,0,61,0,70,1.17
2456,2015,1,25,0,69,0,65,0,75,1.17
2457,2015,1,26,0,62,0,49,0,75,1.17
2458,2015,1,27,0,60,0,55,0,69,1.17
2459,2015,1,28,0,63,0,57,0,69,1.17
2460,2015,1,29,0,63,0,58,0,69,1.17
2461,2015,1,30,0,57,0,52,0,62,1.17
2462,2015,1,31,0,58,0,51,0,64,1.17
2463,2015,2,1,0,65,0,59,0,74,0.52
2464,2015,2,2,0,67,0,62,0,75,0.52
2465,2015,2,3,0,65,0,58,0,73,0.52
2466,2015,2,4,0,66,0,59,0,74,0.52
2467,2015,2,5,0,69,0,60,0,82,0.52
2468,2015,2,6,0,66,0,56,0,75,0.52
2469,2015,2,7,0,62,0,55,0,70,0.52
2470,2015,2,8,0,65,0,57,0,76,0.52
2471,2015,2,9,0,63,0,58,0,73,0.52
2472,2015,2,10,0,68,0,59,0,77,0.52
2473,2015,2,11,0,71,0,67,0,76,0.52
2474,2015,2,12,0,71,0,66,0,77,0.52
2475,2015,2,13,0,74,0,68,0,83,0.52
2476,2015,2,14,0,72,0,65,0,83,0.52
2477,2015,2,15,0,68,0,61,0,77,0.52
2478,2015,2,16,0,61,0,51,0,71,0.52
2479,2015,2,17,0,57,0,49,0,70,0.52
2480,2015,2,18,0,61,0,48,0,71,0.52
2481,2015,2,19,0,61,0,52,0,73,0.52
2482,2015,2,20,0,55,0,48,0,68,0.52
2483,2015,2,21,0,54,0,49,0,65,0.52
2484,2015,2,22,0,51,0,48,0,55,0.52
2485,2015,2,23,0,51,0,46,0,58,0.52
2486,2015,2,24,0,57,0,49,0,67,0.52
2487,2015,2,25,0,59,0,54,0,71,0.52
2488,2015,2,26,0,57,0,51,0,67,0.52
2489,2015,2,27,0,53,0,49,0,60,0.52
2490,2015,2,28,0,51,0,47,0,58,0.52
2491,2015,3,1,0,50,0,47,0,56,0.29
2492,2015,3,2,0,48,0,42,0,55,0.29
2493,2015,3,3,0,52,0,45,0,64,0.29
2494,2015,3,4,0,58,0,51,0,67,0.29
2495,2015,3,5,0,63,0,56,0,70,0.29
2496,2015,3,6,0,69,0,63,0,76,0.29
2497,2015,3,7,0,72,0,66,0,84,0.29
2498,2015,3,8,0,65,0,51,0,76,0.29
2499,2015,3,9,0,62,0,50,0,72,0.29
2500,2015,3,10,0,70,0,56,0,81,0.29
2501,2015,3,11,0,67,0,61,0,73,0.29
2502,2015,3,12,0,72,0,63,0,79,0.29
2503,2015,3,13,0,75,0,69,0,83,0.29
2504,2015,3,14,0,79,0,71,0,91,0.29
2505,2015,3,15,0,79,0,73,0,90,0.29
2506,2015,3,16,0,77,0,69,0,87,0.29
2507,2015,3,17,0,68,0,58,0,79,0.29
2508,2015,3,18,0,60,0,53,0,69,0.29
2509,2015,3,19,0,61,0,52,0,74,0.29
2510,2015,3,20,0,65,0,51,0,78,0.29
2511,2015,3,21,0,61,0,52,0,75,0.29
2512,2015,3,22,0,58,0,51,0,71,0.29
2513,2015,3,23,0,58,0,51,0,69,0.29
2514,2015,3,24,0,61,0,53,0,72,0.29
2515,2015,3,25,0,71,0,57,0,83,0.29
2516,2015,3,26,0,78,0,71,0,89,0.29
2517,2015,3,27,0,78,0,71,0,91,0.29
2518,2015,3,28,0,75,0,68,0,84,0.29
2519,2015,3,29,0,70,0,63,0,82,0.29
2520,2015,3,30,0,69,0,60,0,80,0.29
2521,2015,3,31,0,64,0,53,0,75,0.29
2522,2015,4,1,0,60,0,50,0,74,0.61
2523,2015,4,2,0,61,0,52,0,72,0.61
2524,2015,4,3,0,71,0,64,0,83,0.61
2525,2015,4,4,0,70,0,60,0,80,0.61
2526,2015,4,5,0,57,0,50,0,68,0.61
2527,2015,4,6,0,53,0,47,0,63,0.61
2528,2015,4,7,0,52,0,46,0,63,0.61
2529,2015,4,8,0,54,0,45,0,66,0.61
2530,2015,4,9,0,59,0,51,0,71,0.61
2531,2015,4,10,0,57,0,48,0,69,0.61
2532,2015,4,11,0,60,0,51,0,71,0.61
2533,2015,4,12,0,63,0,54,0,74,0.61
2534,2015,4,13,0,61,0,53,0,74,0.61
2535,2015,4,14,0,60,0,50,0,74,0.61
2536,2015,4,15,0,66,0,55,0,77,0.61
2537,2015,4,16,0,67,0,60,0,81,0.61
2538,2015,4,17,0,69,0,61,0,82,0.61
2539,2015,4,18,0,68,0,61,0,80,0.61
2540,2015,4,19,0,65,0,53,0,74,0.61
2541,2015,4,20,0,57,0,48,0,70,0.61
2542,2015,4,21,0,54,0,51,0,60,0.61
2543,2015,4,22,0,54,0,50,0,60,0.61
2544,2015,4,23,0,55,0,50,0,59,0.61
2545,2015,4,24,0,53,0,51,0,56,0.61
2546,2015,4,25,0,52,0,50,0,57,0.61
2547,2015,4,26,0,59,0,49,0,70,0.61
2548,2015,4,27,0,71,0,61,0,84,0.61
2549,2015,4,28,0,78,0,68,0,88,0.61
2550,2015,4,29,0,80,0,73,0,91,0.61
2551,2015,4,30,0,79,0,72,0,88,0.61
2552,2015,5,1,0,78,0,69,0,90,0.73
2553,2015,5,2,0,72,0,54,0,82,0.73
2554,2015,5,3,0,59,0,51,0,72,0.73
2555,2015,5,4,0,57,0,49,0,68,0.73
2556,2015,5,5,0,54,0,49,0,60,0.73
2557,2015,5,6,0,55,0,50,0,62,0.73
2558,2015,5,7,0,51,0,45,0,57,0.73
2559,2015,5,8,0,50,0,46,0,54,0.73
2560,2015,5,9,0,53,0,49,0,58,0.73
2561,2015,5,10,0,63,0,52,0,74,0.73
2562,2015,5,11,0,66,0,58,0,78,0.73
2563,2015,5,12,0,57,0,49,0,70,0.73
2564,2015,5,13,0,56,0,48,0,67,0.73
2565,2015,5,14,0,52,0,47,0,60,0.73
2566,2015,5,15,0,53,0,49,0,61,0.73
2567,2015,5,16,0,55,0,50,0,63,0.73
2568,2015,5,17,0,56,0,50,0,65,0.73
2569,2015,5,18,0,57,0,51,0,66,0.73
2570,2015,5,19,0,58,0,51,0,69,0.73
2571,2015,5,20,0,57,0,51,0,69,0.73
2572,2015,5,21,0,55,0,52,0,63,0.73
2573,2015,5,22,0,54,0,51,0,59,0.73
2574,2015,5,23,0,57,0,52,0,65,0.73
2575,2015,5,24,0,56,0,52,0,62,0.73
2576,2015,5,25,0,56,0,51,0,64,0.73
2577,2015,5,26,0,59,0,53,0,72,0.73
2578,2015,5,27,0,60,0,53,0,72,0.73
2579,2015,5,28,0,62,0,51,0,77,0.73
2580,2015,5,29,0,64,0,53,0,79,0.73
2581,2015,5,30,0,66,0,56,0,79,0.73
2582,2015,5,31,0,63,0,55,0,73,0.73
2583,2015,6,1,0,63,0,54,0,76,0.03
2584,2015,6,2,0,63,0,55,0,74,0.03
2585,2015,6,3,0,60,0,54,0,73,0.03
2586,2015,6,4,0,58,0,53,0,66,0.03
2587,2015,6,5,0,59,0,53,0,70,0.03
2588,2015,6,6,0,61,0,53,0,73,0.03
2589,2015,6,7,0,68,0,55,0,82,0.03
2590,2015,6,8,0,81,0,66,0,95,0.03
2591,2015,6,9,0,77,0,62,0,85,0.03
2592,2015,6,10,0,65,0,59,0,77,0.03
2593,2015,6,11,0,62,0,58,0,75,0.03
2594,2015,6,12,0,62,0,57,0,70,0.03
2595,2015,6,13,0,61,0,57,0,70,0.03
2596,2015,6,14,0,65,0,58,0,81,0.03
2597,2015,6,15,0,68,0,58,0,82,0.03
2598,2015,6,16,0,72,0,61,0,81,0.03
2599,2015,6,17,0,73,0,60,0,82,0.03
2600,2015,6,18,0,77,0,68,0,86,0.03
2601,2015,6,19,0,80,0,73,0,87,0.03
2602,2015,6,20,0,77,0,69,0,87,0.03
2603,2015,6,21,0,72,0,63,0,79,0.03
2604,2015,6,22,0,73,0,64,0,82,0.03
2605,2015,6,23,0,74,0,65,0,85,0.03
2606,2015,6,24,0,73,0,64,0,87,0.03
2607,2015,6,25,0,73,0,63,0,84,0.03
2608,2015,6,26,0,74,0,62,0,85,0.03
2609,2015,6,27,0,74,0,67,0,83,0.03
2610,2015,6,28,0,82,0,72,0,94,0.03
2611,2015,6,29,0,81,0,72,0,88,0.03
2612,2015,6,30,0,79,0,71,0,89,0.03
2613,2015,7,1,0,75,0,66,0,83,1.15
2614,2015,7,2,0,75,0,67,0,86,1.15
2615,2015,7,3,0,72,0,64,0,84,1.15
2616,2015,7,4,0,66,0,58,0,79,1.15
2617,2015,7,5,0,64,0,59,0,76,1.15
2618,2015,7,6,0,65,0,59,0,77,1.15
2619,2015,7,7,0,64,0,58,0,75,1.15
2620,2015,7,8,0,64,0,58,0,75,1.15
2621,2015,7,9,0,62,0,57,0,71,1.15
2622,2015,7,10,0,64,0,57,0,74,1.15
2623,2015,7,11,0,66,0,57,0,77,1.15
2624,2015,7,12,0,70,0,59,0,82,1.15
2625,2015,7,13,0,73,0,62,0,84,1.15
2626,2015,7,14,0,67,0,58,0,83,1.15
2627,2015,7,15,0,66,0,56,0,80,1.15
2628,2015,7,16,0,67,0,57,0,80,1.15
2629,2015,7,17,0,71,0,59,0,84,1.15
2630,2015,7,18,0,73,0,64,0,84,1.15
2631,2015,7,19,0,76,0,66,0,86,1.15
2632,2015,7,20,0,72,0,66,0,78,1.15
2633,2015,7,21,0,67,0,65,0,71,1.15
2634,2015,7,22,0,68,0,63,0,78,1.15
2635,2015,7,23,0,70,0,62,0,82,1.15
2636,2015,7,24,0,73,0,62,0,85,1.15
2637,2015,7,25,0,77,0,68,0,88,1.15
2638,2015,7,26,0,71,0,60,0,82,1.15
2639,2015,7,27,0,68,0,59,0,80,1.15
2640,2015,7,28,0,70,0,60,0,84,1.15
2641,2015,7,29,0,70,0,61,0,84,1.15
2642,2015,7,30,0,74,0,65,0,85,1.15
2643,2015,7,31,0,73,0,64,0,87,1.15
2644,2015,8,1,0,70,0,62,0,82,0.03
2645,2015,8,2,0,71,0,61,0,85,0.03
2646,2015,8,3,0,72,0,60,0,86,0.03
2647,2015,8,4,0,77,0,67,0,87,0.03
2648,2015,8,5,0,81,0,71,0,91,0.03
2649,2015,8,6,0,73,0,62,0,80,0.03
2650,2015,8,7,0,67,0,60,0,77,0.03
2651,2015,8,8,0,67,0,60,0,79,0.03
2652,2015,8,9,0,65,0,57,0,78,0.03
2653,2015,8,10,0,65,0,59,0,78,0.03
2654,2015,8,11,0,66,0,57,0,80,0.03
2655,2015,8,12,0,77,0,62,0,91,0.03
2656,2015,8,13,0,85,0,78,0,92,0.03
2657,2015,8,14,0,88,0,81,0,96,0.03
2658,2015,8,15,0,89,0,83,0,98,0.03
2659,2015,8,16,0,88,0,70,0,98,0.03
2660,2015,8,17,0,75,0,63,0,83,0.03
2661,2015,8,18,0,70,0,61,0,83,0.03
2662,2015,8,19,0,68,0,59,0,80,0.03
2663,2015,8,20,0,68,0,62,0,82,0.03
2664,2015,8,21,0,68,0,60,0,80,0.03
2665,2015,8,22,0,69,0,60,0,83,0.03
2666,2015,8,23,0,71,0,61,0,86,0.03
2667,2015,8,24,0,77,0,63,0,87,0.03
2668,2015,8,25,0,78,0,69,0,88,0.03
2669,2015,8,26,0,82,0,73,0,92,0.03
2670,2015,8,27,0,84,0,78,0,94,0.03
2671,2015,8,28,0,87,0,80,0,97,0.03
2672,2015,8,29,0,82,0,74,0,95,0.03
2673,2015,8,30,0,76,0,68,0,88,0.03
2674,2015,8,31,0,69,0,62,0,82,0.03
2675,2015,9,1,0,68,0,61,0,80,2.01
2676,2015,9,2,0,67,0,59,0,79,2.01
2677,2015,9,3,0,65,0,57,0,78,2.01
2678,2015,9,4,0,65,0,58,0,77,2.01
2679,2015,9,5,0,67,0,57,0,80,2.01
2680,2015,9,6,0,77,0,66,0,90,2.01
2681,2015,9,7,0,82,0,76,0,92,2.01
2682,2015,9,8,0,87,0,77,0,99,2.01
2683,2015,9,9,0,87,0,76,0,97,2.01
2684,2015,9,10,0,83,0,78,0,92,2.01
2685,2015,9,11,0,82,0,73,0,93,2.01
2686,2015,9,12,0,80,0,75,0,92,2.01
2687,2015,9,13,0,77,0,69,0,88,2.01
2688,2015,9,14,0,70,0,64,0,78,2.01
2689,2015,9,15,0,67,0,62,0,72,2.01
2690,2015,9,16,0,64,0,60,0,72,2.01
2691,2015,9,17,0,68,0,59,0,78,2.01
2692,2015,9,18,0,74,0,66,0,88,2.01
2693,2015,9,19,0,81,0,74,0,89,2.01
2694,2015,9,20,0,88,0,79,0,100,2.01
2695,2015,9,21,0,76,0,67,0,85,2.01
2696,2015,9,22,0,71,0,64,0,83,2.01
2697,2015,9,23,0,76,0,65,0,87,2.01
2698,2015,9,24,0,80,0,73,0,90,2.01
2699,2015,9,25,0,82,0,73,0,92,2.01
2700,2015,9,26,0,82,0,73,0,90,2.01
2701,2015,9,27,0,80,0,74,0,89,2.01
2702,2015,9,28,0,77,0,71,0,87,2.01
2703,2015,9,29,0,75,0,67,0,85,2.01
2704,2015,9,30,0,78,0,72,0,88,2.01
2705,2015,10,1,0,73,0,65,0,85,0.47
